id,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,inventory_status,name,categories
249169833,9420216321004,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",7600000,8490000,0.0,0,,available,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Đen - Hàng chính hãng,Điện thoại Smartphone
249178196,8349530145579,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",7600000,8490000,0.0,0,,available,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Xanh - Hàng chính hãng,Điện thoại Smartphone
249287176,2981091908989," - mẫu  ra mắt nhằm đáp ứng những nhu cầu cơ bản như nghe gọi, nhắn tin hay nghe đài FM của người dùng. Máy sở hữu một diện mạo nhỏ gọn, bền bỉ nên máy rất thích hợp làm một chiếc điện thoại phụ để ph...",599000,599000,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",available,Điện Thoại Masstel Fami 12- Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
249730334,9087969200217,"       TN Store cam kết: ️   ️Chính hãng MASSTEL   ️1 đổi 1 trong 7 ngày đầu ️   ️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.   Masstel IZI 20 4G, một chiếc điện thoại phổ t...",512000,512000,0.0,0,,available,Điện Thoại Masstel Izi 20 4G LTE - 2 sim -Pin 1700 mAh - Loa To - Camera 0.08 MP -  Hàng Chính Hãng -  Bảo Hành 12 Tháng,Root
249730336,9030395505502,       TN Store cam kết: ️   ️Chính hãng MASSTEL   ️1 đổi 1 trong 7 ngày đầu ️   ️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.   Masstel Fami 60 là chiếc điện thoại phổ thông...,730000,730000,0.0,0,,available,Điện Thoại Masstel Fami 60 4G LTE - Pin 2000 mAh - Chức Năng SOS - Hàng Chính Hãng - Bảo Hành 12 tháng,Root
249730338,1652462497002,"       TN Store cam kết: ️   ️Hàng chính hãng   ️1 đổi 1 trong 7 ngày đầu ️   ️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.   TÍNH NĂNG NỔI BẬT   Đúng như tên gọi luxury, Ma...",790000,790000,0.0,0,,available,Điện Thoại 4G Masstel Lux 20 - 2 Sim 2 Sóng - Sóng 4G Hd Call - Loa To Rõ - Hàng Chính Hãng - Bảo Hành 12 Tháng,Root
249730339,8081746856231,       TN Store cam kết: ️   ️Chính hãng MASSTEL   ️1 đổi 1 trong 7 ngày đầu ️   ️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.   Masstel trình làng Masstel IZI 55 mẫu điện th...,659000,659000,0.0,0,,available,Điện Thoại Masstel IZI 55 4G LTE - 2 Sim 2 Sóng - Pin 1800 mAh - Hàng Chính Hãng - Bảo Hành 12 Tháng,Root
249730342,1735847105002,       TN Store cam kết: ️   ️Chính hãng MASSTEL   ️1 đổi 1 trong 7 ngày đầu ️   ️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.   Masstel Fami 12 được thiết kế lớp vỏ nhựa bền...,630000,630000,0.0,0,,available,Điện Thoại Masstel Fami 12 4G LTE - 2 Sim- Pin 1400 mAh - Đọc số bằng giọng nói - Hàng Chính Hãng - Bảo Hành 12 Tháng,Root
249730344,3765419775590,       TN Store cam kết: ️   ️Chính hãng MASSTEL   ️1 đổi 1 trong 7 ngày đầu ️   ️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.   Điện thoại Masstel IZI 12 là chiếc điện thoại...,456000,456000,0.0,0,,available,Điện thoại Masstel IZI 12 4G LTE - 2 Sim 2 Sóng - Pin 1000 mAh - Loa to - Hàng Chính Hãng - Bảo Hành 12 Tháng,Root
249734070,6868738055853,"TN Store cam kết: ️️Chính hãng MASSTEL️1 đổi 1 trong 7 ngày đầu ️️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.Masstel Fami 12 được thiết kế lớp vỏ nhựa bền bỉ, được phủ sơn bóng ...",630000,630000,0.0,0,,available,Điện Thoại Masstel Fami 12 4G LTE - 2 Sim- Pin 1400 mAh - Đọc số bằng giọng nói - Hàng Chính Hãng - Bảo Hành 12 Tháng,Root
249782771,9173713949009,"Xelex Gama Tab X8 EDU là một thiết bị “tất cả trong một”, hoạt động với năng suất cao và là một công cụ giải trí đa phương tiện mạnh mẽ. Ngoài ra, Xelex Gama Tab X8 còn là người bạn đồng hành tốt nhất...",2890000,2890000,0.0,0,,available,Máy tính bảng Xelex Gama Tab X8 EDU (Hàng chính hãng),Máy tính bảng
249851724,7997531069784,"TN Store cam kết: ️️Hàng chính hãng️1 đổi 1 trong 7 ngày đầu ️️ Sản phẩm được bảo hành 12 tháng toàn quốcTÍNH NĂNG NỔI BẬTĐúng như tên gọi luxury, Masstel L10 4G có diện mạo đậm chất cao cấp. Với...",675000,675000,0.0,0,,available,Điện Thoại 4G Masstel Lux 10 - 2 Sim 2 Sóng - Sóng 4G HD Call - Loa To Rõ - Pin Bền - Hàng Chính Hãng - Bảo Hành 12 Tháng,Điện thoại phổ thông
249890023,8316927075310,"Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Bộ sạc, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng nhanh. Màn hình rực nét, vuốt chạm mượt...",9000000,9000000,0.0,0,,available,Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,Điện thoại Smartphone
249890677,1255206814358,"Điện Thoại Xiaomi Redmi Note 12 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim.Màn hình rộng hiển thị tuyệt vời từ nhiều góc nhìn- Redmi...",3509000,4990000,4.8,51,"{'text': 'Đã bán 128', 'value': 128}",available,Điện Thoại Xiaomi Redmi Note 12 4GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
249955152,5764012640931,"Màn hình: AMOLED 6.67"", Full HD+ (1080 x 2400 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 8 MP + 2 MPCamera trước: 16 MPChipset: MediaTek Dimensity 1080 8 nhânRAM: 8 GBBộ nhớ...",9000000,9000000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Xiaomi Redmi Note 12 Pro 5G (8GB/256GB) - Hàng chính hãng,Điện thoại Smartphone
249956458,7407214007976,"Màn hình: AMOLED 6.67"", Full HD+(2400 x 1080 Pixels)Hệ điều hành: Android 12Camera sau: 50 MP + 8 MP + 2 MPCamera trước: 13 MPChipset: Snapdragon 685RAM: 4 GBBộ nhớ trong: 128 GB...",3600000,3600000,0.0,0,,available,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
250109584,5991957515400,"Xiaomi Redmi Note 12 4GB có thể xem là cái tên rất đáng chú ý trong phân khúc điện thoại tầm trung hiện nay với nhiều ưu điểm nổi bật, sở hữu con chip Snapdragon 685 cùng bộ 3 cảm biến máy ảnh có độ p...",3650000,3790000,4.8,68,"{'text': 'Đã bán 203', 'value': 203}",available,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
250111470,5636369625689,"Xiaomi Redmi Note 12 4GB có thể xem là cái tên rất đáng chú ý trong phân khúc điện thoại tầm trung hiện nay với nhiều ưu điểm nổi bật, sở hữu con chip Snapdragon 685 cùng bộ 3 cảm biến máy ảnh có độ p...",4150000,5790000,4.7,23,"{'text': 'Đã bán 75', 'value': 75}",available,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
250113073,8236882720957,"Xiaomi Redmi Note 12 Pro 5G là mẫu điện thoại thuộc dòng Redmi Note được chính thức ra mắt trong năm 2023, máy mang trên mình những cải tiến vượt trội về thiết kế, camera và hiệu năng, đáp ứng mượt mà...",9000000,9000000,0.0,0,,available,Điện thoại Xiaomi Redmi Note 12 Pro 5G (8GB/256GB) - Hàng chính hãng ,Điện thoại Smartphone
251275686,8119671448825,"Diện mạo phá cách năng động, hiệu năng ổn định phục vụ tốt nhu cầu giải trí là chiếc smartphone “đáng đồng tiền bát gạo” bởi chúng không những sở hữu diện mạo hết mực thẩm mỹ, tinh tế đến từng chi t...",4632000,4632000,0.0,0,,available,Điện thoại OPPO A57 4GB/128GB Vàng - Hàng chính hãng,Điện thoại Smartphone
251407092,2083780370205,"Thiết kế hiện đại, thanh lịchĐiện thoại Galaxy A34 5G sở hữu thiết kế khác hoàn toàn so với thế hệ tiền nhiệm Galaxy A33 5G 128GB. Vẻ ngoài của chiếc điện thoại mới này khá giống với Galaxy S23 5G 25...",7164000,7164000,0.0,0,,available,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) ĐKH -  Hàng Chính Hãng,Điện thoại Smartphone
251448280,9745613581547,Samsung Galaxy A34 5G là mẫu điện thoại thông minh tầm trung mới của Samsung dự kiến sẽ được ra mắt vào tháng 03/2023. Thiết bị hứa hẹn sẽ cung cấp kết nối 5G hiện đại và một hiệu suất ổn định để mang...,7164000,7164000,0.0,0,,available,Samsung Galaxy A34 5G A346E (8+128G) Silver Bạc - Hàng Chính Hãng (chỉ giao HN và một số khu vực),Điện thoại Smartphone
251514670,8818762706920,"Cấu hình Điện thoại Xiaomi Redmi Note 12 4GB Màn hình: AMOLED6.67""Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 8 MP, 2 MPCamera trước: 13 MPChip: Snapdragon 685 8 nhânRAM: ...",3589000,3589000,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",available,"Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) Màn AMOLED 120HZ, Snapdragon 685 , Sạc 33W - Hàng chính hãng",Điện thoại Smartphone
251772653,2239090412143,"Thông tin sản phẩmTên sản phẩm :Masstel izi 56Dòng hãng :Feature phoneMàu :3 màu : Xanh , Đen , VàngBrand :MasstelModel:izi 56Thời gian bảo hành:12 tháng với máy (6 tháng với phụ kiện)Màn...",687000,687000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Masstel izi 56 4G (pin trâu-loa chữ to rõ) - Hàng Chính Hãng,Điện thoại phổ thông
252072952,2007282562284,"  -Loa ngoài to rõ cho âm thanh sống động, nghe radio tiện lợi không cần kết nối tai nghe   Màn hình lớn 2.4’ cùng thiết kế ấn tượng độc đáo với 2 màu sắc kết hợp tạo phong cách nổi bật thu ...",1520100,1520100,5.0,1,"{'text': 'Đã bán 4', 'value': 4}",available,Nokia 5710 XpressAudio | Hàng Chính Hãng,Điện thoại phổ thông
252072977,9514031321887,"  Thiết kế sang trọng, bền bỉ   Nokia 110 4G sở hữu ngoại hình quen thuộc, khi sử dụng chất liệu nhựa Polycarbonate được tinh chỉnh giúp máy trở nên trẻ trung, năng động và vô cùng bắt mắt.   Các c...",899000,899000,0.0,0,,available,Điện thoại Nokia N110 4G - Hàng chính hãng,Điện thoại phổ thông
252073013,9125346601954,"       Masstel Fami 60 là chiếc điện thoại phổ thông dành tặng riêng cho người cao tuổi với thiết kế gọn gàng, màn hình rõ nét và cụm loa ngoài cực lớn cùng pin “siêu trâu”, hỗ trợ công nghệ đàm t...",699000,699000,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại hiệu Masstel Fami 60 - Hàng chính hãng - Giá rẻ - hỗ trợ 4G - dành cho người lớn tuổi,Root
252073056,3356374312520,"  Mobell chính thức trình làng điện thoại phổ thông Mobell M239, mang ưu điểm với một thiết kế gọn gàng và màu sắc trẻ trung.   Thiết kế đơn giản, cứng cáp   Mobell M239 sở hữu ngoại hình quen thuộ...",404100,404100,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Mobell M239 - Hàng chính hãng,Điện thoại phổ thông
252073075,2260530136443,"  Đặc điểm nổi bật của Masstel Izi 11 4G   Masstel IZI 11 4G là 1 phiên bản điện thoại phổ thông của nhà Masstel có tích hợp 4G mang lại trải nghiệm nghe gọi cực tốt, cùng thiết kế thân thiện dễ dùn...",468000,468000,0.0,0,,available,Điện thoại Masstel IZI11 4G - Hàng Chính Hãng,Điện thoại phổ thông
252073151,9189195740617,  Hoàn thiện tỉ mỉ cho đến từng chi tiết nhỏ   Màn hình hiển thị to rõ   Máy được trang bị một màn hình có kích thước 2.8 inch và độ phân giải QVGA (240 x 320 Pixels). Mang lại một khả năng hiển th...,1590000,1590000,0.0,0,"{'text': 'Đã bán 4', 'value': 4}",available,Điện thoại Nokia 8210 4G - Hàng chính hãng - pin lâu - Bàn phím nút giá rẻ chỉ có tại Long Tâm Store,Điện thoại phổ thông
252073258,5898687905671," Itel it9210 4G - là chiếc điện thoại phổ thông được trang bị thêm khả năng quay phim chụp ảnh, nghe nhạc với cách thức sử dụng đơn giản. Khá bất ngờ khi máy hỗ trợ kết nối Wifi cùng mạng 4G, mang l...",699000,699000,4.5,2,"{'text': 'Đã bán 7', 'value': 7}",available,Điện thoại di động ITEL 9210 4G - Hàng Chính Hãng,Điện thoại phổ thông
252423003,5936358273238,"* Thông số kỹ thuật- Camera sau 50MP: Tầm nhìn rộng hơn, Lấy nét nhanh, Ống kính lớn, Nhiều ánh sáng đi vào ống kính hơn, giảm biến dạng khi chụp+ Đèn fl...",3190000,3190000,4.3,6,"{'text': 'Đã bán 24', 'value': 24}",available,Điện thoại Tecno SPARK 10 4GB/128GB - Camera 50MP | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,Điện thoại Smartphone
252428990,6721784514507,"SPARK 10 Pro 8GB/256GB Thiết kế hợp thời trang, Chất liệu pha lê ánh sao, Bụi kim cương phát sáng, Thiết kế bộ 3 camera thời thượng* Thông số kỹ thuật- C...",4149000,4490000,4.6,8,"{'text': 'Đã bán 20', 'value': 20}",available,Điện thoại Tecno SPARK 10 Pro 8GB/256GB - Helio G88 | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,Điện thoại Smartphone
252586291,8259108068504,  Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite ...,3710700,3990000,5.0,100,"{'text': 'Đã bán 466', 'value': 466}",available,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng,Điện Thoại - Máy Tính Bảng
252586291,8259108068504,  Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite ...,3710700,3990000,5.0,100,"{'text': 'Đã bán 466', 'value': 466}",available,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng,Điện Thoại - Máy Tính Bảng
252865847,4960003787329,"Điện thoại Forme Q8 hỗ trở 4G ,Màn 2.4 inch, Pin 1800mah - Hàng chính hãngChip MTK6261Màn hình: 2.4inchPin: 2500mAh2 Sim: 1 thường, 1 micro simThẻ nhớ ngoài: hỗ trợ thẻ Micro SD 32gb...",599000,599000,0.0,0,,available,Điện thoại di động Forme Q8 (4G) - Hàng chính hãng,Điện thoại phổ thông
252884859,4144563980985,Panasonic TGDA30 (mở rộng cho các máy DECT Phone : TGC210; TGC212; TGC310; TGC312; TGC313; TGD310; TGD312; TGF310;TGF320)Chú ý : Không sử dụng được khi không có máy mẹ như trênQuý khách không kết ...,990000,990000,0.0,0,,available,Tay con điện thoại bàn Panasonic TGDA30-hàng chính hãng,Điện thoại bàn
252884932,8218561199857,"- Tay con mở rộng Panasonic TGCA30 ( Như hình )- Kết nối thêm tay con TGC310, TGC312 ,TGC313- Có thể  mở rộng cho các máy DECT Phone : TGC210 , TGC212, TGD310 , TGD312 ,TGF310, TGF320...",750000,750000,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",available,Tay con điện thoại bàn Panasonic TGCA30- Hàng chính hãng-Chỉ xài được khi đã có máy mẹ,Điện thoại bàn
253376519,2154627374357,"Nokia 105 4G - Chiếc điện thoại phổ thông nổi bật với thiết kế sang trọng, khả năng nghe gọi bền bỉ trong thời gian dài, hỗ trợ công nghệ 4G cùng nhiều tiện ích giải trí hấp dẫn khác đến từ nhà Nokia....",790000,790000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại di động Nokia 105 4G - Hàng chính hãng,Điện thoại phổ thông
253380146,5324813665857,"Điện thoại Forme N82 hỗ trở 4G ,Màn 2.4 inch, Pin 1000mah - Hàng chính hãngChip MTK6261Màn hình: 1.8inchPin: 1000mAh2 Sim: 1 thường, 1 micro simThẻ nhớ ngoài: hỗ trợ thẻ Micro SD 32gb...",590000,590000,0.0,0,,available,Điện thoại di động Forme N82 4G - Hàng chính hãng,Điện thoại phổ thông
253395356,1620523135120,"Điện Thoại Samsung M14 5G 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim và lấy thẻ nhớ.Trải nghiệm màn hình lớn, hình ảnh tốt- Điện tho...",5292000,5292000,0.0,0,,available,Điện Thoại Samsung M14 5G 6GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
253407100,4311799909765,"Điện Thoại Realme C55 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Màn Hình 6.72 inch Sắc Nét- Trang bị màn hình IPS L...",3769000,4990000,5.0,2,"{'text': 'Đã bán 4', 'value': 4}",available,Điện Thoại Realme C55 6GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
253443652,5297729215305,ĐẶC ĐIỂM NỔI BẬTKiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều ngườiKhông gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mớiChip Exynos 1330 độc qu...,4212000,4212000,0.0,0,,available,Điện Thoại Samsung Galaxy M14 5G - Hàng Chính Hãng,Điện thoại Smartphone
253443788,5496583109654,ĐẶC ĐIỂM NỔI BẬTKiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều ngườiKhông gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mớiChip Exynos 1330 độc qu...,6000000,6000000,0.0,0,,available,Điện Thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng Chính Hãng,Điện thoại Smartphone
253443894,9839325928397,ĐẶC ĐIỂM NỔI BẬTKiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều ngườiKhông gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mớiChip Exynos 1330 độc qu...,4212000,4212000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện Thoại Samsung Galaxy M14 5G (4GB/128GB) - Hàng Chính Hãng,Điện thoại Smartphone
253443951,3517813172561,ĐẶC ĐIỂM NỔI BẬTKiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều ngườiKhông gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mớiChip Exynos 1330 độc qu...,5292000,5292000,0.0,0,,available,Điện Thoại Samsung Galaxy M14 5G (6GB/128GB) - Hàng Chính Hãng,Điện thoại Smartphone
255866251,3568332829406,"Thông số kỹ thuậtMàn hình6.6 inch, PLS LCD, FHD+, 1080 x 2408 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUExynos 850Dung lượng pin5000 mAhT...",3499000,4490000,0.0,0,,available,Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
257682739,7610430156171,"Hiển thị hình ảnh chi tiếtĐiện thoại Samsung Galaxy A04 (3GB/32GB) sở hữu tấm nền IPS LCD, độ phân giải HD+ cùng kích thước 6.5 inch mang đến không gian giải trí thoải mái, phù hợp với các nhu cầu gi...",1999000,2990000,4.3,12,"{'text': 'Đã bán 103', 'value': 103}",available,Điện thoại Samsung Galaxy A04 (3GB/32GB) - Đã kích hoạt bảo hành điện tử -  Hàng chính hãng,Điện thoại Smartphone
257861524,3380821667658,"❓ Điện thoại này có nghe gọi được không? Lắp sim như thế nào? -  Ngày nay do ảnh hưởng của Smartphone, nên chiếc điện thoại bàn không còn được sử dụng nhiều như trước, hoặc có nhiều anh chị nghĩ điện...",2980000,3500000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại để bàn tân cổ điển phím quay DT11,Điện Thoại - Máy Tính Bảng
257866809,7509060082015,"❓ Điện thoại này có nghe gọi được không? Lắp sim như thế nào?-  Ngày nay do ảnh hưởng của Smartphone, nên chiếc điện thoại bàn không còn được sử dụng nhiều như trước, hoặc có nhiều anh chị nghĩ điện ...",3900000,3900000,3.0,1,"{'text': 'Đã bán 4', 'value': 4}",available,Điện thoại để bàn tân cổ điển phím quay DT15,Điện Thoại - Máy Tính Bảng
258373871,9126926887337," *Thông số kỹ thuật:- Bộ nhớ mở rộng: RAM (8GB+8GB) ROM: 128GB- Màn hình: IPS LCD 6,6"" ,Độ phân giải HD+- Tần số quét: 90Hz- Dung lượng pin: 5000mAh- Bộ xử lý: Unisoc T606- Sạc Type C*Bộ sả...",2390000,3490000,4.5,17,"{'text': 'Đã bán 39', 'value': 39}",available,Điện Thoại Itel S23 128GB/16GB (8GB+8GB) | Pin 5000mAh | 6.6 Inch | Camera 50MP | 90Hz | Face ID - Hàng chính Hãng,Điện thoại Smartphone
258668285,8299155862642,Mô Tả Sản Phẩm- Nhớ được 50 danh bạ gọi đến và 20 danh bạ gọi đi.- Danh bạ lưu được 50  điện thoại.- Gọi nhanh bằng một phím bấm: 20 .- Sphone (loa ngoài) hai chiều kỹ thuật số.- Kiểu dáng mới lạ....,449000,469000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại cố định Panasonic KX-TS520MX ( màu đen)-Hàng chính hãng,Điện thoại bàn
258766897,6713316248004,"Điện Thoại Masstel iZi 11 4G - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, pin, sạc, sách hướng dẫn sử dụng, vỏ hộp.Thiết kế thân thiện, dễ dùng- Mang thiết kế của chiếc điện thoại phổ thông với...",468000,468000,0.0,0,,available,Điện Thoại Masstel iZi 11 4G - Hàng Chính Hãng,Điện thoại phổ thông
258787119,1708751232564,"HÀNG CHÍNH HÃNG,FULL BOX,NGUYÊN SEAL,BẢO HÀNH 1 NĂMMáy Tính Bảng Chắc Chắn mạnh Nhất thế giới Màn Hình FHD + , 10.1 in ,Pin 20000mAh , tiêu chuẩn IP68 & IP69K & MIL-STD-810H/Mediatek MT8788...",8990000,8990000,0.0,0,,available,"Máy tính bảng OUKITEL RT2 chắc chắn (chống nước,chống va đập ,pin xài lâu,Pin  20.000Mah, Màn hình  10,1 inch,Ram 8GB,Rom  128 GB, lõi tám nhân,Máy ảnh 16MP,Android 12,sạc nhanh 33W)- hàng chính hãng",Máy tính bảng
260406257,6923064810245,"Điện thoại thông minh bền bỉ lâu dàiChống nước IP68, Chống bụi IP69K, Chống rơi MIL-STD-810HAndroid 13, Lõi tám , Pin 10600mAhMàn hình 6,52"" HD+RAM 4GB + ROM 64GB + Có thể mở rộng 1TBCamera trướ...",3990000,3990000,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",available,"Điện thoại oukitel wp23 ( chống nước,chống va đập,pin 10600mAh,Ram 4Gb.Rom 64Gb,màn hình 6.52 inch,mạng 2,3,4G,Android 13 )-hàng chính hãng",Điện thoại Smartphone
261946899,7191942261556,"Cấu hình Điện thoại Samsung Galaxy A14 6GB Màn hình: PLS LCD6.6""Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 5 MP, 2 MPCamera trước: 13 MPChip: Exynos 850RAM: 6 GBDung lượ...",3790000,4990000,0.0,0,,available,Điện Thoại Samsung Galaxy A14 (6GB/128GB) - Hàng Chính Hãng,Điện thoại Smartphone
261962220,6844081808560,"Samsung Galaxy A24 6GB tiếp tục sẽ là mẫu điện thoại tầm trung được nhà Samsung giới thiệu đến thị trường Việt Nam vào tháng 04/2023, máy nổi bật với giá thành rẻ, màn hình Super AMOLED cùng camera 50...",5808000,5808000,0.0,0,,available,Điện Thoại Samsung Galaxy A24 (6GB/128GB) - Hàng Chính Hãng,Điện thoại Smartphone
261964853,3649113617170,...,5990000,5990000,0.0,0,,available,"Điện thoại ulefone note 16 pro (Ram 16Gb(8+8),rom 128Gb,android 13 , camera 50MP,pin 4.400mAhm, Mở khóa vân tay, Mở khóa bằng khuôn mặt )-hàng chính hãng",Điện thoại Smartphone
261965186,7645022568049,"THÔNG SỐ KĨ THUẬTThông số kỹ thuật chi tiết Xiaomi Redmi Note 12SMàn hìnhCông nghệ màn hình: AMOLEDĐộ phân giải: Full HD+ (1080 x 2400 Pixels)Màn hình rộng: 6.43"" - Tần số quét 90 HzĐộ sáng tối...",6132000,6132000,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",available,Điện Thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng Chính Hãng,Điện thoại Smartphone
262304313,8282623837930," Màn hình: AMOLED 6.43"", Full HD+(2400 x 1080 Pixels)Hệ điều hành: Android 13Camera sau: 108MP+8MP+2MPCamera trước: 16 MPChipset: MediaTek Helio G96RAM: 8 GBBộ nhớ trong: 256 GB...",5019000,6690000,5.0,1,"{'text': 'Đã bán 8', 'value': 8}",available,Điện thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng chính hãng,Điện thoại Smartphone
262514707,1830924822757,"Màn hình: AMOLED 6.67"", Full HD+(2400 x 1080 Pixels)Hệ điều hành: Android 12Camera sau: 108MP+8MP+2MPCamera trước: 16 MPRAM: 8 GBBộ nhớ trong: 256 GBCổng kết nối/sạc: USB Type-C...",7990000,7990000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Xiaomi Redmi Note 12 Pro (8GB/256GB) - Hàng chính hãng,Điện thoại Smartphone
262516014,3681856640082,"Được giới thiệu vào tháng 03/2023, Samsung Galaxy A34 5G là một lựa chọn đáng chú ý trong thị trường điện thoại Android tầm trung. Với kết nối 5G tiên tiến và hiệu suất đáng tin cậy, sản phẩm hứa hẹn ...",7164000,7164000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện Thoại Samsung Galaxy A34 5G - Hàng Chính Hãng,Điện thoại Smartphone
262589811,2396116198857,"Samsung Galaxy A24 6GB tiếp tục sẽ là mẫu điện thoại tầm trung được nhà Samsung giới thiệu đến thị trường Việt Nam vào tháng 04/2023, máy nổi bật với giá thành rẻ, màn hình Super AMOLED cùng camera 50...",6084000,6084000,0.0,0,,available,Điện thoại Samsung Galaxy A24 (6GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,Điện thoại Smartphone
